Verb,,blenden,ich blende / ich blendete / ich habe geblendet,zaslijepiti,/
Substantiv,der,Blick,<-(e)s; -e>,pogled,/
Verb,,blicken,ich blicke / ich blickte / ich habe geblickt,pogledati,/
Substantiv,das,Blickfeld,<-(e)s; -er>,dogled/vidokrug,/
Substantiv,die,Blinddarmentzündung,<Blinddarmentzündung; -en>,upala slijepog crijeva,/
Substantiv,der,Blinker,<-s; Blinker>,žmigavac,/
Adjektiv,,blond,,plavokos,/
Substantiv,die,Blume,<Blume; -n>,cvijet,/
Substantiv,der,Blumengarten,<-s; Blumengärten>,cvjetnjak,/
Substantiv,der,Blumenstrauß,<-es; Sträuße>,buket cvijeća,/
Substantiv,die,Bluse,<Bluse; -n>,bluza,/
Substantiv,das,Blut,<-(e)s>,krv,/
Substantiv,der,Blutdruck,<-(e)s>,krvni tlak,/
Substantiv,der,Blutdruckmesser,-,tlakomjer,/
Substantiv,die,Blüte,<Blüte; -n>,cvat,/
Verb,,bluten,ich blute / ich blutete / ich habe geblutet,krvariti,/
Substantiv,der,Bluterguss,<-es; Blutergüsse>,hematom/modrica,/
Substantiv,die,Blutung,<Blutung; -en>,krvarenje,/
Substantiv,der,Boden,<-s; Böden>,pod/tlo/tavan,/
Substantiv,die,Bodenwelle,<Welle; -n>,izbočina na putu/neravan kolnik,/
Substantiv,die,Bohne,<-; -n>,grah,/
Substantiv,das,Boot,<-(e)s; -e>,čamac,/
Substantiv,die,Bordkarte,<Bordkarte; -n>,karta za ukrcaj,/
Adjektiv,,böse,,ljut,/
Substantiv,die,Brandwunde,<Brandwunde; -n>,opeklina,/
Verb,,brauchen,ich brauche / ich brauchte / ich habe gebraucht,trebati (nešto),/
Adjektiv,,braun,,smeđa,/
Adjektiv,,breit,,širok,/
Substantiv,die,Bremse,<Bremse; -n>,kočnica,/
Verb,,brennen,ich brenne / ich brannte / ich habe gebrannt,peći/žariti/bridjeti/gorjeti,/
Substantiv,der,Brief,<-(e)s; -e>,pismo,/
Substantiv,die,Briefmarke,<Briefmarke; -n>,poštanska marka,/
Substantiv,der,Briefträger,<-s; Briefträger>,poštar/pismonoša,/
Substantiv,der,Briefumschlag,<-(e)s; Briefumschläge>,omotnica/koverta,/
Substantiv,die,Brille,<Brille; -n>,naočale,/
Verb,,bringen,ich bringe / ich brachte / ich habe gebracht,donjeti/pokazati/izustiti,/
Substantiv,das,Brot,<-(e)s; -e>,kruh,/
Substantiv,das,Brötchen,<-s; Brötchen>,pecivo,/
Substantiv,der,Bruch,<-(e)s; Brüche>,prijelom/prekid/raskid/razlomak,/
Substantiv,die,Brücke,<Brücke; -n>,most,/
Substantiv,der,Bruder,<-s; Brüder>,brat,/
Substantiv,die,Brust,<Brust; Brüste>,prsa/grudi/sisa,/
Substantiv,das,Bruttoinlandsprodukt (BIP),<-(e)s; -e>,bruto domaći proizvod,/
Substantiv,das,Buch,<-(e)s; Bücher>,knjiga,/
Verb,,buchen ,,uknjižiti / bukirati / rezervirati,/
Substantiv,die,Bücherei,<Bücherei; -en>,knjižnica,/
Substantiv,die,Buchhandlung,<Buchhandlung; -en>,knjižara,/
Substantiv,das,Büchregal,<-s; -e>,polica za knjige,/
Substantiv,die,Bucht,<Bucht; -en>,zaljev/zaton,/
Substantiv,das,Budget,<-s; -s>,budžet,/
Adjektiv,,bunt,,šaren,/
Substantiv,der,Bürger,<-s; Bürger>,građanin,/
Substantiv,die,Bürgerin,<Bürgerin; -innen>,građanka,/
Substantiv,das,Büro,<-s; -s>,ured/kancelarija,/
Verb,,bürsten,ich bürste / ich bürstete / ich habe gebürstet,četkati,/
Substantiv,der,Bus,<-ses; -se>,autobus,/
Substantiv,die,Bushaltestelle,<Haltestelle; -n>,autobusna stanica,/
Substantiv,der,Büstenhalter,<-s; Büstenhalter>,grudnjak,/
Substantiv,die,Butter,<Butter>,maslac,/
Adjektiv,,buttrig,,pun maslaca/mastan u pozitivnom smislu,/
Substantiv,der,Champignon,<-s; -s>,šampinjon / pečurka,/
Substantiv,die,Chance,<Chance; -n>,šansa / prilika,/
Adjektiv,,chaotisch,,kaotičan,/
Adjektiv,,charakteristisch ,,karakterističan / značajan / svojstven,/
Substantiv,der,Chef,,šef,/
Substantiv,die,Chemie,<Chemie>,kemija,/
Substantiv,das,Cholesterin,<-s>,kolesterol,/
Substantiv,der,Computerkurs,<-es; -e>,tečaj za rad na računalu,/
,,dabei,,pri tome/usput,/
Substantiv,das,Dach,<-(e)s; Dächer>,krov,/
Substantiv,der,Dachboden,,potkrovlje,/
,,dagegen,,a/naprotiv,/
Substantiv,die,Dame,<Dame; Damen>,dama,/
,,damit ,,time,/
,,danach,,zatim/nakon toga/za to,/
Substantiv,der,Dank,<-(e)s>,zahvalnost,/
Adjektiv,,dankbar,,zahvalan,/
Verb,,danken,ich danke / ich dankte / ich habe gedankt,zahvaliti,/
Adverb,,darauf,,na to / na tome / na to poslije / zatim,/
,,daraufhin,,nakon toga / zatim,/
,,darüber,,o tom/nad tim/iznad toga,/
,,darüber,,o tome,/
,,darunter ,,niže / među njima / pod tim,/
,,Das stimmt.,,To stoji. Slažem se. ,/
,,dasselbe ,,isti,/
Substantiv,die,Daten,pl.,podaci,/
Verb,,dauern,es dauert / es dauerte / es hat gedauert,trajati,/
Substantiv,der,Daumen,<-s; Daumen>,palac,/
,,davon,,o tome/to,/
,,dazu,,na to / k tome / uz to,/
Substantiv,das,Deck,<-(e)s; -s>,paluba,/
,,demnach ,,dakle / prema tome,/
Verb,,denken,ich denke / ich dachte / ich habe gedacht,misliti,/
Substantiv,der,der Zuschuss ,,pomoć / subvencija / potpora u financijskom smislu,/
,,deshalb,,zbog toga/zato,/
Substantiv,das,Desinfektionsmittel,<-s; Desinfektionsmittel>,sredstvo za dezinfekciju,/
Substantiv,das,Dessert,<-s; -s>,desert,/
,,deswegen,,zato,/
Substantiv,das,Detail,<-s; -s>,detalj / pojedinost,/
Adjektiv,,deutlich,,razgovjetan/jasan,/
Substantiv,der,Dezember,<-(s); Dezember>,prosinac,/
,der,Dialog,<-(e)s; -e>,dijalog,/
Adjektiv,,dick,,debeo,/
,,die Verantwortung übernehmen ,,preuzeti odgovornost,/
Substantiv,die,Diele,<Diele; -n>,predsoblje/trijem,/
Substantiv,der,Dienst,<-(e)s; -e>,služba / usluga / servis,/
Substantiv,der,Dienstag,<-(e)s; -e>,utorak,/
Substantiv,die,Dienststelle,<Dienststelle; -n>,služba,/
Substantiv,der,Diesel,<-s>,dizel,/
Substantiv,die,Digitalisierung,<Digitalisierung; kein pl>,digitalizacija,/
Substantiv,das,Ding,<-(e)s; -e>,stvar,/
Substantiv,der,Direktor,<-s; -toren>,direktor,/
Substantiv,die,Disziplin,<Disziplin; -en>,disciplina / stega / struka,/
Partikel,,doch,,međutim,/
Substantiv,das,Dokument,<-(e)s; -e>,dokument/spis/isprava,/
Substantiv,die,Dokumentation,<Dokumentation; -en>,dokumentacija,/
Verb,,dominieren ,,dominirati / prevagnuti / prevladavati,/
Substantiv,der,Donner,<-s; Donner>,grmljavina/grom/tutnjava,/
Substantiv,der,Donnerstag,<-(e)s; -e>,četvrtak,/
Substantiv,das,Doppelbett,<-(e)s; -en>,bračni krevet/francuski krevet,/
Substantiv,das,Doppelzimmer,<-s; Doppelzimmer>,dvokrevetna soba,/
,,dort,,tamo,/
,,dorthin,,tamo,/
Substantiv,die,Dose,<-; -n>,kutija/doza,/
Substantiv,der,Draht,<-(e)s; Drähte>,žica,/
Substantiv,das,Drama,<-s; -men>,drama,/
Adverb,,draußen,,vani,/
Verb,,drehen,ich drehe / ich drehte / ich habe gedreht,okrenuti/obrnuti/okretati,/
Adverb,,dringend ,,hitno / žurno / urgentno / neodložno,/
Adverb,,drinnen,,unutra,/
Verb,,drücken,ich drücke / ich drückte / ich habe gedrückt,pritisnuti/stisnuti/žuljati/grliti,/
Substantiv,der,Drucker,-s Drucker,pisač,/
Substantiv,der,Duft,<-(e)s; Düfte>,miris/vonj,/
Adjektiv,,dumm,,glup,/
Adjektiv,,dunkel,,mračno/tamno,/
Adjektiv,,dunkelhaarig,,tamnokos,/
Substantiv,die,Dunkelheit,<Dunkelheit>,tama/mrak/tmina,/
Adjektiv,,dunkle Farben,,tamne boje,/
Adjektiv,,dünn,,mršav,/
Präposition,,durch,Akkusativ,kroz,/
Substantiv,die,Durchführung,<Durchführung; -en>,izvedba / provedba / provođenje,/
Adjektiv,,durchgelegen,,izležani/uleknut(madrac),/
Verb,,durchlesen,,pročitati,/
Substantiv,der,Durchschnitt,<-s; -e>,prosjek,/
Substantiv,die,Durchschnittsgeschwindigkeit,<Geschwindigkeit; -en>,prosječna brzina,/
Verb,,dürfen,ich darf / ich durfte / ich habe gedurft,smjeti,/
Adjektiv,,durstig,,žedan,/
Substantiv,die,Ebbe,<Ebbe; -n>,oseka,/
Substantiv,die,Ebene,<Ebene; -n>,ravnica / ravnina,/
,,ebenfalls,,također,/
Substantiv,die,Ecke,<Ecke; -n>,ugao / kraj,/
Substantiv,der,Efeu,<-s; ->,bršljan,/
,,egal,,isti,/
Substantiv,das,Ehepaar,<-(e)s; -e>,bračni par,/
Substantiv,die,Ehre,<Ehre; -n>,čast/obraz/poštenje,/
Substantiv,der,Ehrgeiz,<-es>,ambicija,/
Adjektiv,,ehrlich,,pošten,/
Substantiv,das,Ei,<-(e)s; -er>,jaje,/
Substantiv,die,Eiche,<Eiche; -n>,hrast,/
Substantiv,das,Eichhörnchen,<-s; Eichhörnchen>,vjeverica,/
Substantiv,die,Eifersucht,<Eifersucht>,ljubomora,/
Adjektiv,,eifersüchtig,,ljubomoran,/
,,eigen,,vlastiti/svoj/poseban,/
Substantiv,das,Eigenkapital,<-s; -e / -lien>,početni kapital,/
,,eigentlich,,u stvari,/
,,eigenverantwortlich ,,autonoman / nezavisan,/
Substantiv,der,Eindruck,<-(e)s; Eindrücke>,utisak,/
,,einen Schuss abfeuern ,,opaliti hitac,/
Adjektiv,,einfach,,jednostavan,/
Verb,,einfallen,es fällt ein / es fiel ein / es ist eingefallen,srušiti (se)/upadati/pasti na um/sjetiti (se),/
Substantiv,das,Einfamilienhaus,,obiteljska kuća,/
Substantiv,der,Einfluss,<-es; Einflüsse>,utjecaj / upliv,/
Verb,,einführen,ich führe ein / ich führte ein / ich habe eingeführt,uvoziti,/
Substantiv,der,Eingang,<-(e)s; Eingänge>,ulaz/prijem,/
Verb,,eingerichten,,opremiti,/
Adjektiv,,eingerichtet,,opremljen,/
,,einige,,nekoliko / neki,/
Verb,,einkaufen,,ići u kupovinu,/
Substantiv,die,Einkaufsliste,<Einkaufsliste; -n>,popis za trgovinu,/
Substantiv,der,Einklang,<-(e)s>,sklad / skladnost,/
Substantiv,das,Einkommen,<-s; Einkommen>,prihod/dohodak/zarada,/
Verb,,einladen,ich lade ein / ich lud ein / ich habe eingeladen,pozvati / uručiti poziv,/
Substantiv,die,Einladung,<Einladung; -en>,poziv,/
,,einmal,,jednom/jedanput,/
Verb,,einnehmen,,uzeti,/
Substantiv,der,Einsatz,<-es; Einsätze>,misija / akcija / djelo,/
Verb,,einschlafen,,uspavati/zaspati,/
Verb,,einsetzen,ich setze ein / ich setzte ein / ich habe eingesetzt,namjestiti/usaditi/postaviti/založiti/započeti/nastupiti,/
Verb,,einsteigen,,ući/popeti se u vozilo,/
Verb,,einstellen ,,obustaviti / prekinuti / umetnuti / podesiti,/
Substantiv,die,Einstellung,<Einstellung; -en>,obustava / prekid / stav / zapošljavanje,/
Substantiv,der,Einstiegsgehalt,<-(e)s; -e>,početna plaća,/
Verb,,einteilen,ich teile ein / ich teilte ein / ich habe eingeteilt,rasporediti/raspodijeliti,/
Verb,,eintreffen ,,stizati / stići,/
Verb,,eintreten,,ući,/
Substantiv,der,Eintritt,<-(e)s; -e>,ulaz/pristup,/
Substantiv,die,Einwanderin,-,imigrantica,/
Substantiv,der,Einwohner,<-s; Einwohner>,stanovnik,/
Substantiv,die,Einwohnerin,<Einwohnerin; -innen>,stanovnica,/
Substantiv,die,Einzahlung,<Einzahlung; -en>,uplata,/
Substantiv,der,Einzelhandel,<-s>,maloprodaja,/
Verb,,einziehen,,useliti se,/
Substantiv,die,Einzigartigkeit,<Einzigartigkeit; kein pl>,jedinstvenost / individualnost,/
Substantiv,das,Eis,<-es>,sladoled,/
Adjektiv,,eiskalt,,hladan kao led,/
Substantiv,das,Eislaufen,-,klizanje na ledu,/
Substantiv,der,Elefant,<-en; -en>,slon,/
Substantiv,der,Elektriker,<-s; Elektriker>,električar,/
Substantiv,die,Elektrizität,<Elektrizität>,elektricitet,/
Substantiv,die,Elektronikindustrie,<Elektronikindustrie; -n>,elektronska industrija,/
Substantiv,die,Eltern,<pl.>,roditelji,/
Substantiv,der,Empfang,<-(e)s; Empfänge>,doček/primanje/prijem/recepcija/prijem signala,/
Verb,,empfangen,,primiti,/
Substantiv,der,Empfänger,<-s; Empfänger>,primatelj/prijemnik,/
Substantiv,der,Empfangschef,<-s; -s>,recepcionar/šef recepcije,/
Substantiv,die,Empfangsdame,<Empfangsdame; Empfangsdamen>,recepcionerka,/
Verb,,empfehlen,ich empfehle / ich empfahl / ich habe empfohlen,preporučiti,/
Substantiv,die,Empfehlung,<Empfehlung; -en>,preporuka,/
Substantiv,das,Ende,<-s; -n>,kraj,/
Adverb,,endgültig,,konačno,/
,,endgültig ,,konačno / konačan,/
,,endlich,,konačno,/
Adjektiv,,eng,,tijesan/uzak/prisan,/
Substantiv,der,Enkel,<-s; Enkel>,unuk,/
Substantiv,die,Enkelin,<Enkelin; -nen>,unuka,/
Substantiv,die,Entbindungsklinik,<Klinik; -en>,rodilište,/
Verb,,entdecken,ich entdecke / ich entdeckte / ich habe entdeckt,otkriti/pronaći,/
Substantiv,die,Ente,<Ente; -n>,patka/lažna vijest,/
,,entfernt,,udaljen,/
Verb,,entkommen ,,pobjeći / izbjeći,/
,,entlang,,uzduž,/
Verb,,entscheiden,,odlučiti,/
Adjektiv,,entscheidend ,,odlučujući / presudan,/
Substantiv,die,Entscheidung,<Entscheidung; -en>,odluka/rješenje,/
Adjektiv,,entschieden,,odlučan / odrješit,/
Verb,,entschuldigen,,oprostiti,/
Adjektiv,,entspannend,,opuštajuće/relaksirajuće,/
Verb,,entsprechen ,,odgovarati / biti jednako,/
Adjektiv,,entsprechend ,,odgovarajući / primjeren / korespodentni,/
Verb,,entstehen ,,nastati / postati,/
Adjektiv,,enttäuscht,,razočaran,/
,,entweder..oder ,,ili..ili,/
Verb,,entwicklen,ich entwickle / ich entwickelte / ich habe eintwickelt,razvijati,/
Substantiv,der,Entwickler,<-s; Entwickler>,developer,/
Substantiv,die,Entwicklerin,<Entwicklerin; -innen>,developerka,/
Substantiv,die,Entwicklung,<Entwicklung; -en>,razvoj / razvitak / kretanje,/
Substantiv,die,Entzündung,<Entzündung; -en>,upala,/
Substantiv,die,Erbse,<Erbse; -n>,grašak,/
Substantiv,die,Erdbeere,<Erdbeere; -n>,jagoda,/
Substantiv,die,Erde,<Erde; -n>,Zemlja/zemlja/uzemljenje,/
Substantiv,das,Erdgeschoss,<-es; -e>,prizemlje,/
Verb,,erfahren,,iskusiti / doznati / saznati,/
Substantiv,die,Erfahrung,<Erfahrung; -en>,iskustvo,
Substantiv,der,Erfahrungsaustausch,<-(e)s; -e>,razmjena iskustava,/
Substantiv,der,Erfolg,<-(e)s; -e>,uspjeh,/
Adjektiv,,erfolglos,,neuspješan,/
Adjektiv,,erfolgreich,,uspješan,/
Adjektiv,,erforderlich ,,potreban / neophodan,/
Verb,,ergänzen,,popuniti,/
Verb,,ergeben ,,pokazati / odan / privržen,/
Substantiv,das,Ergebnis,<-ses; -se>,rezultat/posljedica,/
Verb,,erhalten,,primiti / dobiti,/
Verb,,erhaschen,ich erhasche / ich erhaschte / ich habe erhascht,uhvatiti,/
Verb,,erhöchen,,povećati,/
Substantiv,die,Erholung,<Erholung>,odmor / oporavak,/
Substantiv,die,Erinnerung,<Erinnerung; -en>,sjećanje,/
Adjektiv,,erkältet,,prehlađen,/
Substantiv,die,Erkältung,<Erkältung; -en>,prehlada,/
Substantiv,die,Erkältungsmedizin,<Erkältungsmedizin>,lijekovi protiv prehlade,/
Verb,,erkennen,ich erkenne / ich erkannte / ich habe erkannt,shvatiti / prepoznati,/
Substantiv,die,Erkenntnis,<Erkenntnis; -se>,spoznaja/saznanje,/
Verb,,erklären ,ich erkläre / ich erklärte / ich habe erklärt,objasniti / rastumačiti / razjasniti / obrazložiti,/
Substantiv,die,Erklärung,<Erklärung; -en>,objašnjenje/izjava,/
Substantiv,das,Erklärungsformular,-(e)s -e,deklaracijski obrazac,/
Verb,,erkunden ,,izvidjeti,/
Verb,,erlauben,,dozvoliti / dopustiti,/
Substantiv,die,Erlaubnis,<Erlaubnis; -(se)>,dozvola,/
Verb,,erleben,ch erlebe / ich erlebte / ich habe erlebt,doživjeti,/
Substantiv,das,Erlebnis,<-ses; -se>,doživljaj,/
Verb,,erledigen,,urediti,/
Substantiv,die,Erleichterung,<Erleichterung; -en>,olakšanje,/
Substantiv,der,Ermittler,<-s; Ermittler>,ispitivač / istražitelj,/
Substantiv,die,Ermittlerin,<Ermittlerin; -innen>,ispitivačica / istražiteljica,/
Verb,,ermöglichen ,,omogućiti,/
Adverb,,erneut,,iznova/opet/ponovo,/
Adjektiv,,ernst,,ozbiljan,/
Substantiv,die,Ernte,<Ernte; -n>,žetva/berba,/
Adjektiv,,erprobte ,,oproban / iskušan / provjeren / dokazan,/
Verb,,erreichen,ich erreiche / ich erreichte / ich habe erreicht,doseći / dosegnuti / dostići / dostignuti,/
Substantiv,die,Erschöpfung,<Erschöpfung; -en>,iscrpljenost/iznemoglost/klonulost/zamor,/
,,erst,,tek,/
Substantiv,die,Erstellung,<Erstellung; kein pl>,konstrukcija / provizija / kreacija,/
Substantiv,die,Erwachsene,<-n; -n>,odrasle,/
Substantiv,der,Erwachsene,<-n; -n>,odrasli,/
Verb,,erwähnen,ich erwähne / ich erwähnte / ich habe erwähnt,spomenuti/spominjati,/
Verb,,erwarten,ich erwarte / ich erwartete / ich habe erwartet,očekivati,/
Verb,,erwirken ,,isposlovati / ishoditi,/
Verb,,erwischen,,uloviti,/
Verb,,erzählen,ich erzähle / ich erzählte / ich habe erzählt,ispričati,/
Verb,,erzeugen,ich erzeuge / ich erzeugte / ich habe erzeugt,proizvoditi,/
Verb,,erzielen ,,postići / ostvariti,/
,,es freut mich!,,to me raduje,/
,,es gibt,,ima / nalazi se,/
Substantiv,der,Esel,<-s; Esel>,magarac,/
Verb,,essen,ich esse / ich aß / ich habe gegessen,jesti,/
Substantiv,das,Essen,<-s; Essen>,jelo/obrok,/
Substantiv,der,Essig,,ocat,/
Substantiv,der,Eßtisch,,blagovaonski stol,/
Substantiv,das,Etikett,<-s; -en>,etiketa/naljepnica,/
,,etwa,,otprilike / oko,/
Pronomen,,etwas,,nešto,/
,,etwas,,nešto,/
Substantiv,die,Eule,<Eule; -n>,sova,/
,,eventuell,,možda / eventualno,/
Substantiv,die,Fabrik,<Fabrik; -en>,tvornica,/
Substantiv,der,Facharzt,<-es; Fachärzte>,liječnik specijalist,/
,,fachlich,,stručan / stručni,/
Substantiv,die,Fachrichtung,<Fachrichtung; -en>,pravac/smjer u obrazovanju/specializacija,/
Adjektiv,,fad,,dosadan/suhoparan,/
Adjektiv,,fahl,,blijed/ispran,/
Substantiv,die,Fahne,<Fahne; -n>,zastava,/
Verb,,fahren,ich fahre / ich fuhr / ich bin gefahren,voziti/prostrujati/provesti,/
Substantiv,der,Fahrer,<-s; Fahrer>,vozač,/
Substantiv,das,Fahrgestell,<-(e)s; -e>,šasija,/
Substantiv,die,Fahrkarte,<Fahrkarte; -n>,karta za vožnju,/
Substantiv,der,Fahrkartenschalter,<-s; Schalter>,šalter za prodaju karata,/
Substantiv,das,Fahrrad,<-(e)s; Fahrräder>,bicikl,/
Substantiv,der,Aufzug,<-(e)s; Aufzüge>,lift,/
Substantiv,der,Fahrweg,<-es; -e>,put za vozila,/
Substantiv,das,Fahrzeug,<-(e)s; -e>,vozilo,/
Substantiv,die,Fahrzeugindustrie,<Fahrzeugindustrie; -n>,industrija vozila,/
Substantiv,der,Fahrzeugschein,<-(e)s; -e>,prometna dozvola,/
Substantiv,die,Fakultät,<Fakultät; -en>,fakultet,/
Substantiv,der,Falke,<-n; -n>,jastreb/sokol,/
Substantiv,der,Fall,<-(e)s; Fälle>,slučaj/pad/padež,/
Verb,,fallen,ich falle / ich fiel / ich bin gefallen,pasti,/
Adverb,,falsch,,pogrešno,/
Substantiv,die,Familie,<Familie; -n>,obitelj,/
Substantiv,der,Familienname,<-ns; -n>,prezime,/
Substantiv,der,Familienstand,<-(e)s>,bračno stanje,/
Substantiv,die,Farbe,<Farbe; -n>,boja,/
Substantiv,das,Farbmuster,<-s; Farbmuster>,uzorak boje,/
,,fast,,skoro,/
Adjektiv,,faul,,lijen,/
Substantiv,der,Februar,<-(s); -(e)>,veljača,/
Verb,,fehlen,,nedostajati / faliti / izostati,/
Substantiv,der,Fehler,<-s; Fehler>,greška,/
Substantiv,die,Fehlerbehebung,-,otklanjanje grešaka / troubleshooting,/
Verb,,feiern,iche feiere / ich feierte / ich habe gefeiert,slaviti,/
Substantiv,das,Feld,<-(e)s; -er>,polje/njiva,/
Substantiv,das,Fell,<-(e)s; -e>,koža/krzno,/
Substantiv,der,Feller,<-s; Fehler>,pogreška/greška/mana,/
Substantiv,der,Felsblock,<-es; Felsblöcke>,kamena gromada,/
Substantiv,der,Felsen,<-s; Felsen>,stijena/stijenje,/
Substantiv,das,Fenster,<-s; Fenster>,prozor,/
Substantiv,die,Ferien,<pl.>,praznici,
Adjektiv,,fern,,daleki/udaljen,
Substantiv,der,Fernseher,-(e)s Fernseher,televizor,
,,fertig,,gotov / završen,
Substantiv,das,Fest,<-(e)s; -e>,slava/svečanost/festival,
Adjektiv,,fest,,stalan/čvrst/jak/tvrd/obavezan,
Substantiv,die,Festnahme,<Festnahme; -n>,hapšenje,
Substantiv,das,Fett,<-(e)s; -e>,mast/masnoća,
Adjektiv,,feucht,,vlažan/mokar,
Substantiv,das,Feuer,,vatra,
Verb,,feuern ,,paliti / zapaliti,
Substantiv,das,Fieber,<-s>,groznica/vrućica,
Substantiv,das,Fieberthermometer,<-s; Fieberthermometer>,toplomjer,
Substantiv,der,Film,<-(e)s; -e>,film,
Verb,,finden,ich finde / ich fand / ich habe gefunden,naći,
Substantiv,der,Finger,<-s; Finger>,prst,
Substantiv,die,Firma,<Firma; -men>,firma / tvrtka,
Substantiv,der,Fisch,<-(e)s; -e>,riba,
Substantiv,das,Fischgericht,<-(e)s; -e>,riblje jelo,
Substantiv,der,Fischmarkt,<-(e)s; Fischmärkte>,riblja tržnica/ribarnica,
Substantiv,das,Fitnessstudio,<-s; -s>,teretana,
Adjektiv,,flach,,plitak/plosnat/ravan,
Substantiv,die,Fläche,<Fläche; -n>,površina,
Substantiv,die,Flamme,<-; -n>,plamen,
,die,Flasche,<Flasche; -n>,boca,
Verb,,flattern,ich flattere / ich flatterte / ich habe geflattert,lepršati,
,das,Fleisch,<-(e)s>,meso,
Substantiv,der,Fleischer,<-s; Fleischer>,mesar,
Substantiv,die,Fleischerei,<Fleischerei; -en>,mesnica,
Substantiv,das,Fleischgericht,<-(e)s; -e>,jelo od mesa,
Adjektiv,,fleißig,,marljiv/radišan,
Substantiv,die,Flexibilität,<Flexibilität>,fleksibilnost / gipkost,
Substantiv,die,Fliege,<Fliege; -n>,muha,
Verb,,fliegen ,,letjeti / biti otpušten,
Verb,,fluchen,ich fluche / ich fluchte / ich habe geflucht,psovati,
Substantiv,der,Flug,<-(e)s; Flüge>,let,
Substantiv,der,Flughafen,<-s; Flughäfen>,zračna luka/aerodrom,
Substantiv,die,Flugnummer,<Flugnummer; -n>,broj leta,
Substantiv,der,Flugplan,<-(e)s; Flugpläne>,red letenja,
Substantiv,der,Flugschalter,<-s; Flugschalter>,šalter na aerodromu,
Substantiv,der,Flugsteig,<-e>,ulaz u avion / avio-most / vrata / gate,
Substantiv,das,Flugzeug,<-(e)s; -e>,zrakoplov / avion,
Substantiv,der,Fluss,<-es; Flüsse>,rijeka,
Adverb,,flussabwärts,,nizvodno,
Adverb,,flussaufwärts,,uzvodno,
Substantiv,die,Flut,<Flut; -en>,plima/poplava/bujica,
Verb,,folgen,ich folge / ich folgte / ich bin gefolgt,slijediti,
,,folgend,,sljedeći,
Substantiv,das,Formular,<-(e)s; -e>,formular/forma,
Substantiv,die,Forschung,<Forschung; -en>,istraživanje,
Substantiv,die,Forschungs- und Entwicklungsabteilung,<Abteilung; -en>,odjel za istraživanje i razvoj / R&D odjel,
Substantiv,der,Fortschritt,<-(e)s; -e>,napredak / progress,
Verb,,fortsetzen,ich setze fort / ich setzte fort / ich habe fortgesetzt,nastaviti,
Substantiv,das,Foto,<-s; -s>,fotografija,
Verb,,fotografieren,,fotografirati,
Substantiv,der,Frachtschiff,<-(e)s; -e>,teretni brod,
Substantiv,die,Frage,<Frage; -n>,pitanje,
Verb,,fragen,ich frage / ich fragte / ich habe gefragt,pitati,
Substantiv,die,Frau,<Frau; -en>,žena,
,,frei,,slobodan,
Substantiv,die,Freiheit,<Freiheit; -en>,sloboda,
Substantiv,der,Freitag,<-(e)s; -e>,petak,
Substantiv,die,Freizeit,<Freizeit; -en>,slobodno vrijeme,
Adjektiv,,fremd,,stran/tuđ/nepoznat/čudan,
Substantiv,der,Fremde,<-n; -n>,stranac,
Substantiv,die,Fremde,<-n; -n>,strankinja,
Substantiv,die,Freude,<Freude; -n>,radost,
Substantiv,der,Freund,<-(e)s; -e>,prijatelj/dečko,
Substantiv,die,Freundin,<Freundin; -nen>,prijateljica/djevojka,
Adjektiv,,freundlich,,prijateljski,
Substantiv,der,Frieden,<-s>,mir,
Substantiv,der,Friedhof,<-(e)s; Friedhöfe>,groblje,
,,frisch,,svjež,
Substantiv,der,Friseur,<-s; -e>,frizer,
,,froh,,veseo / radostan,
Substantiv,der,Frosch,<-(e)s; Frösche>,žaba,
Verb,,frösteln,ich fröstele / ich fröstelte / ich habe gefröstelt,zepsti,
Substantiv,die,Frucht,<Frucht; Früchte>,plod / rod / voćka / žito / uspjeh,
Substantiv,der,Fruchtsaft,<-(e)s; Fruchtsäfte>,voćni sok,
,,früh,,rano,
Substantiv,der,Frühling,<-s; -e>,proljeće,
Substantiv,das,Frühstück,<-s; -e>,doručak,
Verb,,frühstücken ,,doručkovati,
Substantiv,der,Fuchs,<-es; Füchse>,lisica/lisac,
Verb,,führen,ich führe / ich führte / ich habe geführt,voditi/upravljati/rukovati/voziti,
Substantiv,der,Führerschein,<-(e)s; -e>,vozačka dozvola,
Verb,,füllen,,osjetiti / osjećati,
Substantiv,das,Funkgerät,<-s; -e>,radio-uređaj/woki-toki/CB radio,
Präposition,,für,Akkusativ,za,
Adjektiv,,furchtbar,,strašan,
Substantiv,der,Fuß,<-es; Füße>,stopalo,
Substantiv,der,Fußball,<-(e)s>,nogomet,
Substantiv,der,Fußballplatz,<-es; Fußballplätze>,nogometno igralište,
Substantiv,der,Fußgänger,<-s; Fußgänger>,pješak,
Substantiv,die,Gabel,<Gabel; -n>,vilica,
Substantiv,der,Gang,<-(e)s; Gänge>,brzina (mjenjača)/hod/hodnik/prolaz/tok/rad,
,,gängig ,,trenutno / uobičajeno / izvedivo / moguće,
Substantiv,die,Gans,<Gans; Gänse>,guska,
,,ganz,,sasvim/ cijel,
Substantiv,der,Garten,<-s; Gärten>,vrt,
Substantiv,der,Gartenarbeiter,<-s; Gartenarbeiter>,vrtlarski radnik,
Substantiv,die,Gartenarbeiterin,<Gartenarbeiterin; -innen>,vrtlarska radnica,
